af,ip_src,ip_dest,asn_src,asn_dest,timestamp,rtt_min
6,2400:8800:5f07:3::2,2a03:4000:27:579:184b:5fff:fe50:3ee3,3491,197540,1602042764,88.566947
6,2001:550:102:ff::c0a,2a03:4000:27:579:184b:5fff:fe50:3ee3,16409,197540,1602042760,94.413667
6,2620:0:2830:203::157,2a03:4000:27:579:184b:5fff:fe50:3ee3,16876,197540,1602042943,93.545564
6,2001:468:c00:10::2,2a03:4000:27:579:184b:5fff:fe50:3ee3,10886,197540,1602042927,92.620094
6,2001:500:110::221,2a03:4000:27:579:184b:5fff:fe50:3ee3,10745,197540,1602043014,93.874488
6,2400:8800:5f07:3::2,2a03:4000:27:579:184b:5fff:fe50:3ee3,3491,197540,1602043002,88.62159
6,2001:550:102:ff::c0a,2a03:4000:27:579:184b:5fff:fe50:3ee3,16409,197540,1602043011,94.470376
6,2620:0:2830:203::157,2a03:4000:27:579:184b:5fff:fe50:3ee3,16876,197540,1602043187,93.579249
6,2001:468:c00:10::2,2a03:4000:27:579:184b:5fff:fe50:3ee3,10886,197540,1602043168,92.499828
6,2001:470:e43d:2:ee08:6bff:fe73:4326,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602039726,
6,2001:470:8:619:ee08:6bff:fe73:304e,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602039735,95.10825
6,2001:470:e43d:2:ee08:6bff:fe73:4326,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602039953,
6,2001:470:8:619:ee08:6bff:fe73:304e,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602039975,95.388975
6,2001:470:e43d:2:ee08:6bff:fe73:4326,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602040197,
6,2001:470:8:619:ee08:6bff:fe73:304e,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602040218,95.65669
6,2001:470:e43d:2:ee08:6bff:fe73:4326,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602040445,
6,2001:470:8:619:ee08:6bff:fe73:304e,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602040452,95.182345
6,2001:470:e43d:2:ee08:6bff:fe73:4326,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602040677,
6,2001:470:8:619:ee08:6bff:fe73:304e,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602040697,95.861355
6,2001:470:e43d:2:ee08:6bff:fe73:4326,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602040924,
6,2001:470:8:619:ee08:6bff:fe73:304e,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602040941,95.457875
6,2001:470:e43d:2:ee08:6bff:fe73:4326,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602041162,
6,2001:470:8:619:ee08:6bff:fe73:304e,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602041181,95.20571
6,2001:470:e43d:2:ee08:6bff:fe73:4326,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602041402,
6,2001:470:8:619:ee08:6bff:fe73:304e,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602041425,95.2979
6,2001:470:e43d:2:ee08:6bff:fe73:4326,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602041634,
6,2001:470:8:619:ee08:6bff:fe73:304e,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602041656,95.22449
6,2001:470:e43d:2:ee08:6bff:fe73:4326,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602041880,
6,2001:470:8:619:ee08:6bff:fe73:304e,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602041893,95.33543
6,2001:470:e43d:2:ee08:6bff:fe73:4326,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602042121,
6,2001:470:8:619:ee08:6bff:fe73:304e,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602042143,95.790925
6,2001:470:e43d:2:ee08:6bff:fe73:4326,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602042362,
6,2001:470:8:619:ee08:6bff:fe73:304e,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602042382,95.867295
6,2001:470:e43d:2:ee08:6bff:fe73:4326,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602042598,
6,2001:470:8:619:ee08:6bff:fe73:304e,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602042617,95.49831
6,2001:470:e43d:2:ee08:6bff:fe73:4326,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602042846,
6,2001:470:8:619:ee08:6bff:fe73:304e,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602042862,95.20821
6,2001:470:e43d:2:ee08:6bff:fe73:4326,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602043079,
6,2001:470:8:619:ee08:6bff:fe73:304e,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602043092,95.164115
6,2620:0:2830:203::157,2a01:4f8:c0c:36f7::1,16876,24940,1602039650,90.832722
6,2400:8800:5f07:3::2,2a01:4f8:c0c:36f7::1,3491,24940,1602039644,87.643779
6,2001:550:102:ff::c0a,2a01:4f8:c0c:36f7::1,16409,24940,1602039652,89.233043
